Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDQ51,OUT045,853.1050248189172
FDU60,OUT013,2401.7835694392243
FDC59,OUT046,999.5938298954184
FDP36,OUT035,401.5698336892119
NCM19,OUT017,1489.9901735811754
FDL16,OUT035,140.28276795804913
FDE50,OUT018,3474.2459906256454
NCR18,OUT013,520.882810975309
NCD30,OUT035,1190.5219978527275
FDH31,OUT013,1425.9732211013757
FDD56,OUT019,1391.01419793772
FDC47,OUT049,3877.7202947138903
FDZ21,OUT045,1568.032586853069
FDM01,OUT049,1942.688770954811
FDF24,OUT013,1136.4390504946796
FDW23,OUT017,284.870405621622
FDY52,OUT018,1468.738668022088
DRH37,OUT027,4027.4757507294607
DRO47,OUT027,3131.732446455683
FDR25,OUT049,4438.140844894716
FDQ24,OUT027,5323.2137562532025
DRJ51,OUT018,3994.944107168698
NCU06,OUT035,3183.6288501274503
NCV18,OUT018,1644.4224355100696
NCC06,OUT027,3479.5038430929235
FDZ01,OUT018,2170.690389346407
FDT14,OUT017,1530.85365421206
FDD11,OUT019,2797.491596710889
FDN09,OUT017,3581.997831747495
NCO18,OUT010,1275.1375109174473
FDZ50,OUT045,2879.2857785575343
FDS44,OUT013,3389.565152002382
FDI36,OUT045,3120.467751534913
FDA26,OUT010,1811.5555944334847
NCY53,OUT049,2132.7582694091107
FDF32,OUT049,3469.756825564581
FDF59,OUT010,365.28902014380174
FDB20,OUT046,1165.0140478568087
DRH11,OUT035,478.6708796987541
FDT03,OUT049,3352.8119846486015
NCH06,OUT035,3414.8372376841407
FDR55,OUT049,3225.0491707516812
FDI10,OUT035,2306.326153423642
FDZ12,OUT045,2138.725885810608
FDM12,OUT049,3312.134759341953
DRB25,OUT045,1689.0616609587287
NCS41,OUT013,2625.639333406216
NCT53,OUT049,2925.5560059573136
NCD55,OUT013,443.4385101605526
FDY08,OUT049,2437.8851707607173
NCP55,OUT049,1298.8728206419396
FDA33,OUT013,2119.8208726831804
FDQ33,OUT013,2046.0961103002405
FDE45,OUT027,4270.01389230956
FDT26,OUT013,1671.6738423465945
NCV53,OUT049,4159.570570970768
FDK60,OUT027,2934.3874030914394
NCJ29,OUT046,1304.2810454773198
FDI15,OUT045,4023.411595418317
FDX21,OUT013,1457.4914291754862
FDV49,OUT019,2961.7593886785244
DRO59,OUT046,1176.2138291482092
FDZ14,OUT045,1970.0699622724542
FDP32,OUT027,3361.911035247518
FDC33,OUT017,2847.3019894597883
FDT14,OUT010,164.6906505313782
NCN54,OUT027,2722.9169932139976
FDR57,OUT027,3960.4848549148737
DRK12,OUT046,509.8549526405345
FDX52,OUT049,3468.511494160589
FDX08,OUT010,1300.9153029832105
FDP10,OUT010,0.0
NCP50,OUT045,1308.6174400298632
NCL06,OUT013,3803.299325181728
FDP25,OUT013,3241.6319785094647
FDE53,OUT013,1442.7438601339354
FDL27,OUT017,840.8170768589534
FDC35,OUT049,3534.1986170728333
DRJ47,OUT010,1127.5441632200295
FDD16,OUT018,1660.0342850722782
NCN42,OUT049,2737.166458519373
FDC38,OUT027,3412.694414835303
NCO07,OUT045,3403.246144130977
FDQ20,OUT049,1014.7294922144824
FDI32,OUT046,1561.6699728379722
FDN20,OUT010,1155.818157791441
DRJ51,OUT027,4975.546194435801
FDU08,OUT045,1583.0150010449697
DRN37,OUT019,1295.4453876591265
FDD05,OUT010,422.18269375742375
FDW15,OUT046,2333.0119163686954
FDI52,OUT046,1838.4006641667788
DRM11,OUT049,4543.201653095638
NCO06,OUT045,444.5232183206135
FDU38,OUT049,3301.6868319672367
FDU59,OUT018,2891.083757820642
FDJ10,OUT046,2065.7589150691238
FDM13,OUT049,2428.437422188747
NCJ30,OUT019,1334.761284559669
FDM45,OUT018,2337.9476693743763
FDP36,OUT045,770.6901761221789
NCD30,OUT010,18.122142034026638
FDN48,OUT017,1173.2755729146152
FDY32,OUT049,2775.5832761182637
FDU47,OUT046,2118.596602326528
FDF17,OUT019,1904.375681409761
FDP34,OUT017,2068.3443880785408
FDA47,OUT049,2861.843521186195
DRD27,OUT027,3030.3159186431276
FDW38,OUT045,764.1477010391095
FDZ15,OUT019,740.3684372782805
FDZ03,OUT027,4361.635816510197
NCN19,OUT049,3394.348412823113
FDG02,OUT035,2646.687219693653
FDS31,OUT035,2515.3128420170733
FDW43,OUT019,2458.6565315291814
FDZ47,OUT010,0.0
FDO57,OUT017,2177.842475766178
NCL07,OUT013,423.1240374513932
NCV42,OUT013,1533.2267487567842
FDP40,OUT017,1551.0552597612786
FDP48,OUT019,1715.6219650742291
FDH21,OUT017,2281.454094098829
NCP02,OUT049,1324.0207232564276
FDK24,OUT049,1162.1412693868674
FDC41,OUT045,1097.8750629914166
FDF08,OUT017,1099.4498514369125
FDO49,OUT017,607.8101848296114
FDS56,OUT027,5573.134333812641
FDX46,OUT018,1428.5297659608268
FDQ07,OUT013,3196.8982044879413
FDC32,OUT010,0.0
FDT21,OUT019,2751.1946733374352
FDG58,OUT045,2438.4203712907974
FDW14,OUT049,1770.9892930816832
DRA12,OUT027,3664.4711870229457
FDV27,OUT013,1212.490238246779
DRD25,OUT013,1498.864098519768
DRF48,OUT027,4371.704730858921
FDX24,OUT017,1251.1986283969304
DRJ51,OUT046,3508.7503410617346
FDE45,OUT045,2851.712075022966
FDE14,OUT046,1618.3048608945487
FDG53,OUT045,2187.014150520781
FDT08,OUT046,2304.540035017676
DRC27,OUT027,5292.716001342211
FDG20,OUT035,2304.682100732112
FDC21,OUT046,1717.70334595131
FDV31,OUT018,3129.404224523567
FDB58,OUT045,2330.5807392494953
FDV23,OUT046,1830.238945836562
FDA25,OUT019,376.5750039265804
FDC15,OUT046,2261.747789184153
FDU47,OUT049,2477.1392159704733
FDE23,OUT013,632.4262385062716
FDS08,OUT013,2526.4890587278205
FDW03,OUT027,3157.841648511987
FDJ60,OUT018,3010.749713232525
FDM34,OUT017,1745.6380496332376
FDW33,OUT013,1358.16262008367
FDZ40,OUT013,635.7088400801485
FDE33,OUT018,1748.5643797015036
NCC06,OUT010,491.34190427163276
FDU11,OUT046,1766.6519690128316
FDL44,OUT017,2345.3493365980703
NCZ29,OUT017,1694.4709129109224
FDG28,OUT010,2415.438318641757
FDL12,OUT018,1299.0362086242867
FDD52,OUT017,1273.449193047651
FDO15,OUT013,1009.9098237296948
NCN29,OUT027,2279.146841448547
FDW36,OUT013,1438.0446312270792
FDB21,OUT046,3574.5673669067983
FDZ28,OUT013,1821.4912662297966
FDY10,OUT035,1426.7540558018072
DRG39,OUT017,581.3200699537047
FDN28,OUT013,1440.581098920838
FDV15,OUT035,1113.5122677629051
DRI13,OUT035,3082.0257519942907
FDH20,OUT046,1553.4415903596582
FDY51,OUT013,3172.870117182534
FDE16,OUT013,3054.4213660991054
FDX40,OUT018,953.8692576173198
FDC48,OUT018,1751.8541087715103
FDS14,OUT046,2407.2598285680992
FDX56,OUT017,2997.9831224273585
FDI10,OUT046,2651.5379002204463
FDI14,OUT013,1935.8232544594334
DRM48,OUT013,257.22327345672966
NCH07,OUT027,3865.93800621186
FDY26,OUT013,3129.73569115381
FDD02,OUT027,3305.0581880323934
FDM12,OUT046,2912.910490104373
DRF01,OUT010,397.69040363112526
FDV36,OUT046,1982.477128263933
DRI59,OUT013,3281.6722331180144
FDV03,OUT018,2889.998682033204
FDO39,OUT017,2711.1359367752757
NCB07,OUT018,3503.123033900146
FDH38,OUT027,3317.444117929923
FDZ13,OUT035,265.9055351417919
NCZ30,OUT046,1924.0314191311177
NCA06,OUT035,42.684427269162825
FDB04,OUT049,1750.3583474223815
FDN50,OUT013,1296.8892787248715
NCG06,OUT049,4426.532978760829
NCY17,OUT018,985.1774887236338
FDC23,OUT046,2835.679017753846
FDK33,OUT049,3768.4931647861504
FDR03,OUT049,3737.342658774428
FDZ07,OUT045,979.6427229734563
FDO38,OUT013,965.57426620553
FDS59,OUT046,1704.2517465211986
DRM11,OUT019,2812.126632939381
FDX52,OUT027,4529.040306488923
DRJ35,OUT018,1386.1397755572061
NCP53,OUT046,3743.5549281595986
FDW15,OUT019,1141.3826454459463
DRI47,OUT045,2318.3734207335037
DRZ11,OUT035,1496.8394008926189
FDS02,OUT013,2725.576863184724
DRD49,OUT018,4002.1166480492675
FDW38,OUT049,1094.183640232267
FDR21,OUT019,1535.7229433529787
FDE40,OUT013,731.5054087305944
FDI02,OUT045,1690.5056950331445
FDQ04,OUT045,716.2689574770684
FDY14,OUT017,3846.053907048411
NCT54,OUT046,1382.3299841629491
DRD25,OUT017,1454.3649117832074
DRE01,OUT045,3636.327876150466
FDJ12,OUT010,1751.248022647358
NCZ05,OUT049,1989.919934590629
DRB25,OUT019,452.2255552338247
NCC31,OUT045,2527.037162333426
FDM16,OUT045,1262.2416313986328
DRG11,OUT049,1986.3629932694935
FDV24,OUT027,3681.721092255755
FDV43,OUT046,633.9683659934803
FDG05,OUT018,2849.150574714491
FDV23,OUT010,485.1178395963825
FDI58,OUT018,1900.0262352965947
FDQ11,OUT017,3764.4699214651237
FDC05,OUT027,4494.1850613858205
FDF40,OUT013,3722.77568752513
FDU02,OUT018,3925.815501263538
FDT32,OUT013,2701.7463896743575
NCF06,OUT017,3859.999748206342
FDT46,OUT013,663.4452582479867
FDR58,OUT010,0.0
FDY04,OUT046,2558.39179344113
FDT58,OUT045,2585.105681867808
FDE46,OUT049,2822.706583846554
DRH11,OUT017,577.4969512575099
DRI51,OUT046,2662.1105217584027
FDC35,OUT017,2852.410911955102
FDP45,OUT035,3641.187597527899
FDC45,OUT017,2460.032736269436
FDU01,OUT045,2990.6867314859537
FDJ53,OUT010,266.1629015283347
FDJ46,OUT017,2468.9856041612247
FDX07,OUT013,2743.8521680940667
NCI30,OUT049,4247.312942746252
FDE47,OUT027,3418.1430905965663
FDV48,OUT045,1347.5209887737274
FDN16,OUT019,392.6057219633917
FDM52,OUT013,2095.6220912392996
FDA32,OUT027,4874.706090665808
FDH05,OUT017,3329.5135009061787
FDW25,OUT010,0.0
FDQ09,OUT046,1755.7183920736888
NCM17,OUT010,0.0
DRM59,OUT046,2456.7295076182436
FDV47,OUT027,2745.218217433803
DRE15,OUT035,831.1314825102058
FDS25,OUT010,0.0
NCZ05,OUT018,2069.2428111205836
NCV05,OUT019,1260.6252633782374
DRM37,OUT046,2992.119436733551
FDV58,OUT027,4384.9743213748025
FDN22,OUT027,5515.775206535438
NCO06,OUT049,807.3116487682937
FDT56,OUT019,0.0
FDM02,OUT013,1147.1692283488337
FDA09,OUT046,2693.9938141685807
NCC06,OUT035,1640.4716620447302
NCL54,OUT049,3084.790302595309
NCB55,OUT017,501.37057895770295
FDB12,OUT017,1324.38068288342
NCA54,OUT049,3201.0771078645457
NCS38,OUT049,2130.5089286267926
FDC02,OUT049,4407.577195415172
FDK44,OUT019,1310.8036162737003
FDE16,OUT035,2894.0101743260057
NCS05,OUT035,1735.6249608514922
FDZ59,OUT045,2568.558274159269
FDI20,OUT017,3084.261111978176
FDQ14,OUT046,2310.5057026722516
FDF53,OUT017,2556.027707623294
FDW25,OUT017,1078.393215825995
NCQ43,OUT010,0.0
FDX52,OUT013,2821.997991342795
FDE28,OUT045,3498.33814272942
FDN15,OUT017,1960.6415954426093
FDO28,OUT017,1564.6149743448477
FDQ33,OUT045,2334.337066149328
FDM22,OUT010,0.0
FDJ03,OUT017,497.0708094950187
FDI16,OUT045,766.9001344293797
FDI09,OUT027,5129.268423722944
FDX55,OUT013,3168.975632417406
FDS23,OUT027,3306.8142045022505
DRC12,OUT045,3054.1445094469736
FDH41,OUT049,3825.902758433086
FDN01,OUT013,2464.70631206514
FDV55,OUT045,2263.9850147662446
NCJ19,OUT013,562.2108909638323
NCY29,OUT010,0.0
FDP03,OUT018,2387.7801890529618
FDZ52,OUT045,1675.093358777117
FDH31,OUT010,181.2659547570379
FDQ19,OUT018,4305.050030926889
FDS15,OUT035,1273.219893137431
FDN32,OUT017,2644.7238993926303
FDH32,OUT049,1882.6247878754025
FDF33,OUT017,1502.5024518515593
FDJ22,OUT046,2959.9832036239623
FDG56,OUT010,0.0
FDC05,OUT046,2997.2088290925176
FDK09,OUT013,3276.0664363649184
NCV29,OUT045,2825.9389928157043
NCC43,OUT019,2590.6841353084783
NCA42,OUT049,2863.0884370635094
FDC10,OUT046,1839.740115365069
FDC16,OUT013,1222.6627199093364
NCL17,OUT013,1945.0208204046348
FDA51,OUT035,1266.655195505955
FDW01,OUT017,2094.5463154270774
NCF30,OUT045,1910.9476926213383
FDN49,OUT013,347.33923893968404
FDY20,OUT045,1414.213453018233
FDC15,OUT045,2276.0287100274536
FDY24,OUT046,705.8384588069507
NCG43,OUT017,1297.7111901706244
FDA48,OUT013,3151.8800554854515
NCF55,OUT017,358.7235911188245
FDL38,OUT049,1868.2451774865322
NCQ29,OUT018,4407.856016613529
FDC34,OUT017,2048.9925859662653
FDP36,OUT027,2362.343055370158
FDN50,OUT010,55.204001666979366
FDO23,OUT049,1705.63756799695
FDT56,OUT013,622.2586696894941
FDT13,OUT027,4435.946415402381
FDZ03,OUT013,2692.789217314683
FDQ03,OUT010,2078.2396867215175
FDU44,OUT045,2569.1614929142843
FDD03,OUT049,3942.345103916374
NCH30,OUT013,1508.7949237832722
FDS60,OUT010,1277.729678509982
FDG08,OUT046,2519.5473486941974
FDX38,OUT017,515.2499122050622
FDD22,OUT017,1448.2801426908654
FDW51,OUT013,3046.7243892053393
FDL09,OUT017,2315.904489207119
FDZ60,OUT045,1599.2568277751661
NCH07,OUT046,2401.803649062769
NCQ41,OUT049,3506.021396560054
FDW04,OUT049,2401.80066565804
FDI08,OUT027,5348.373024103797
FDR19,OUT019,833.5931845519285
FDV13,OUT046,1388.3651676368568
FDB52,OUT017,3777.4617590247844
FDZ48,OUT027,3144.1178842365243
NCO14,OUT049,1128.9880765703047
FDZ50,OUT013,2644.055648152971
FDN27,OUT019,651.4872249861205
FDQ60,OUT013,1612.5198988880807
FDR49,OUT017,321.4304794087984
DRJ35,OUT027,2433.522179271036
DRI49,OUT017,833.7607224643762
FDB47,OUT017,2997.183826588246
FDP37,OUT010,166.3951880933937
FDR26,OUT049,3144.581245820421
FDY31,OUT019,1082.1735987660377
FDC11,OUT045,1303.0001911814652
DRP47,OUT035,3613.957073208823
NCY54,OUT018,2928.60885876906
FDR27,OUT046,2018.851014820416
FDQ21,OUT019,801.2286171918586
NCQ29,OUT035,3632.743185516708
FDJ02,OUT046,2383.02548686996
FDE21,OUT018,2275.8456057668627
FDM39,OUT046,2749.815945122812
FDZ01,OUT017,1419.4647136673066
NCB19,OUT018,1735.8623273371359
FDU03,OUT046,2795.372127543528
FDP27,OUT049,3213.682045181681
DRF01,OUT045,2117.1081569049693
FDM03,OUT049,1959.5920925554092
FDV01,OUT046,2389.14126012127
FDS16,OUT046,2268.5568067964564
FDO45,OUT035,1080.6427486879156
NCX06,OUT035,2504.744937421482
FDP13,OUT046,487.3852097928557
NCR38,OUT018,4299.899835898228
FDA01,OUT013,702.5233032017945
FDT26,OUT017,1589.8265961795787
FDD44,OUT027,5476.576377044101
FDB26,OUT013,678.7905126640776
FDP45,OUT019,2797.567294338446
NCP55,OUT046,927.6023950819135
FDT23,OUT017,941.8393428006007
FDO51,OUT045,723.5538478226299
FDA44,OUT046,873.5117394330914
NCJ31,OUT018,4002.8511849573597
FDX37,OUT045,1555.4070166148085
NCD18,OUT049,4043.6269307038347
FDN40,OUT027,3799.9323689799166
FDL33,OUT017,2715.9427176494146
DRF48,OUT035,2574.934631762504
FDW08,OUT035,1115.116099204724
FDX39,OUT018,3816.2773654546045
FDB38,OUT049,3012.9149102517513
FDY46,OUT018,3371.346588089703
NCB06,OUT049,2811.583395977941
FDA34,OUT035,2390.00282765947
FDA35,OUT045,1929.969506757051
FDQ07,OUT035,3023.9418778451045
FDU32,OUT045,1967.2815841839001
FDU26,OUT013,1712.6487802077
FDU13,OUT010,363.9045100021831
FDO09,OUT035,3671.838903879737
FDW03,OUT019,504.0741867145093
FDB38,OUT013,2352.8661209795027
FDL26,OUT010,790.278831985258
NCN43,OUT045,2028.2923338975525
FDH08,OUT045,3683.368739335434
NCC31,OUT019,1334.439261135572
FDH14,OUT035,1841.146269125321
FDL40,OUT017,1354.9265583746574
FDD20,OUT035,1589.4531000311476
NCV53,OUT035,3424.3609935397953
FDD16,OUT045,1197.6022194692073
FDP24,OUT035,1443.2367780350296
FDQ25,OUT045,2787.1923581532055
FDM38,OUT035,414.4592090012716
NCT18,OUT010,1215.8492506657503
FDM34,OUT049,2439.566423298766
DRH37,OUT010,1068.8761432433362
NCE07,OUT013,2072.6610235139237
FDG12,OUT013,1723.3731646711954
FDB59,OUT010,1632.8315119851336
FDS10,OUT018,3336.9407757888475
FDN21,OUT010,1094.9211539471517
FDM02,OUT045,1401.150839547182
FDO44,OUT049,2079.5376722997376
NCN17,OUT017,1331.1142416561333
FDH16,OUT018,1880.3492841157858
FDL44,OUT046,2542.8110648635648
FDY47,OUT017,1759.4723315685924
DRI39,OUT046,765.6576105742129
NCX54,OUT018,2084.325014808912
FDE59,OUT046,541.1639004723697
FDO46,OUT045,3070.1450620862643
DRE13,OUT046,1398.360677209169
FDW14,OUT013,1208.7393680549585
FDF35,OUT046,1519.709400755587
FDO50,OUT019,122.94467622578486
DRF49,OUT017,1514.69947619296
FDT60,OUT049,2298.4938578456513
FDP38,OUT045,808.4634207255854
FDA31,OUT027,4056.1844361037365
FDY52,OUT010,0.0
FDD03,OUT027,5024.284407666029
FDN52,OUT018,1690.9344976336706
FDU20,OUT010,409.70333267224214
FDD22,OUT035,1277.8760524526292
NCB55,OUT019,0.0
FDN27,OUT045,1909.6722776910938
FDD16,OUT013,996.5218050223698
FDW48,OUT046,1266.9982977261957
DRN35,OUT045,544.3770000732484
FDX25,OUT049,3121.0469853226987
DRD49,OUT049,3907.6062842852325
FDE21,OUT019,647.9129843662854
FDN44,OUT035,2143.2672191277534
DRC01,OUT049,1218.5295278087083
NCK30,OUT046,3905.2727936354713
FDU39,OUT013,723.819276278387
FDB49,OUT013,1373.6715640858215
FDS12,OUT045,1790.9599639432972
FDR57,OUT018,2981.6639131322927
FDX22,OUT027,4798.040523558107
FDC60,OUT013,1113.4558579996665
NCE42,OUT049,4080.147376398515
NCK42,OUT049,3814.4501839384593
DRE01,OUT017,3365.4765759110005
FDE57,OUT018,2676.4278500246355
DRK59,OUT019,2582.495118716338
FDB10,OUT027,5113.86053996607
FDQ25,OUT046,2750.6009538754097
FDY26,OUT017,3087.2745005812294
FDG28,OUT049,4219.148816408344
FDM14,OUT049,2127.7472361825126
NCH29,OUT049,1946.7122185848789
FDD48,OUT049,2198.2033908407575
FDC17,OUT045,3362.702308010771
DRH49,OUT027,2826.2776953705306
FDN44,OUT018,2995.38082118676
FDC29,OUT045,1878.2203586869555
DRK01,OUT019,234.69543574425325
FDD48,OUT017,1545.085143395423
FDB59,OUT013,2972.285422272883
FDY45,OUT010,2453.143792525302
FDX60,OUT035,786.176973533532
FDT09,OUT010,627.995175982534
DRB24,OUT018,2905.9031111205577
FDL13,OUT035,3262.991006143883
FDN16,OUT035,1240.1911823057758
FDK57,OUT013,1633.8184540616157
FDO22,OUT027,2798.4250435452996
FDC57,OUT010,1496.3858503916413
FDZ13,OUT027,2096.784018284316
FDW27,OUT013,2079.2493307206046
FDX10,OUT049,1068.7190003774817
FDY08,OUT018,2491.805166603991
FDA49,OUT017,1062.587218073265
FDC32,OUT018,1854.959310170162
FDO04,OUT035,496.8110177183121
NCZ54,OUT013,2234.2648326472845
FDY40,OUT045,881.6024429900613
FDW36,OUT045,1682.7350448265415
FDE11,OUT017,2526.7221867021462
DRE37,OUT045,2925.282622535002
NCK19,OUT017,2698.3123724122597
FDT19,OUT035,2242.2612334715614
FDE56,OUT045,858.7696182067316
FDZ57,OUT010,484.57463166094294
FDB35,OUT035,1105.057765500243
FDF09,OUT010,0.0
FDO34,OUT046,2657.05794886498
FDA55,OUT046,3523.4989400947197
NCM18,OUT035,527.1097057402949
FDJ20,OUT019,612.38198133386
DRQ35,OUT019,779.430368330583
FDG02,OUT013,2800.84092532011
NCU29,OUT018,2745.821925957026
FDL27,OUT027,2508.04397808979
NCA54,OUT035,2444.0650475676302
FDJ32,OUT035,589.0721627415032
FDB21,OUT019,2308.0962809061216
FDR46,OUT035,1779.608426694625
FDZ32,OUT046,1675.0082100363597
DRF36,OUT017,2754.399998556197
NCU54,OUT017,2942.3244615721906
NCI31,OUT017,245.86835271666678
DRA59,OUT035,2425.1160366655886
NCC55,OUT045,690.1061959391623
FDE44,OUT018,1040.9304020125533
NCN26,OUT018,2288.4899696614657
FDC11,OUT049,1639.2811301162606
FDV24,OUT035,2019.4246408321237
FDR40,OUT019,185.6162938898251
NCQ17,OUT049,2743.8187623948497
FDC46,OUT045,2827.653816564796
NCM18,OUT046,916.0195274451421
FDK16,OUT046,1393.2990642220075
FDI28,OUT017,1038.706885893092
FDS11,OUT018,3971.4259677036052
DRD13,OUT046,1013.9693667830402
FDL36,OUT035,963.3245269831014
FDI27,OUT013,551.9795120349881
FDJ53,OUT019,591.698380102966
FDS44,OUT045,3894.578150105015
FDE28,OUT046,3482.3567047429206
FDQ33,OUT018,2765.3849913382037
FDB37,OUT017,3537.4892563552285
FDQ31,OUT045,1396.0081440480017
NCQ05,OUT046,2365.163162653714
FDE10,OUT013,1796.8370423411252
FDF38,OUT017,429.3014583885324
FDE50,OUT019,1832.1335768922377
DRG37,OUT010,946.0026227994631
NCH06,OUT049,4221.685758525654
FDY14,OUT045,4121.052409394828
FDO27,OUT017,1068.9350378786075
FDQ19,OUT049,4238.045342100947
FDZ26,OUT019,2280.6412558153165
FDN51,OUT013,3931.8516450707666
FDK20,OUT035,1638.5212022777855
FDD40,OUT018,3551.033867343899
DRI25,OUT018,1384.0890746750692
FDH56,OUT017,1560.6566916498432
FDI36,OUT027,4531.016233656499
DRH11,OUT018,1297.6685793473825
NCV18,OUT017,956.9539890629253
DRI01,OUT049,3113.423981220152
DRE48,OUT049,3547.66934116192
FDS51,OUT035,600.8032004819029
FDM38,OUT017,492.843565009076
FDB60,OUT027,4493.119957897879
FDY58,OUT035,3222.540152187902
FDY22,OUT045,2144.013017304912
FDF11,OUT027,5296.204507023007
FDZ51,OUT035,1173.768877057526
FDQ45,OUT017,2687.416356485588
FDF17,OUT035,2697.658037968983
NCF31,OUT027,3825.291867183577
FDA37,OUT013,1753.186829723777
FDO51,OUT046,771.0196436485421
FDF34,OUT013,2968.7594321477864
FDD57,OUT018,1995.9844780397189
FDO37,OUT046,3594.034201311617
FDR49,OUT049,1018.9271423459409
FDS39,OUT049,2645.790449426242
FDI48,OUT027,2286.1797925524897
DRM35,OUT049,3146.911863266868
FDV57,OUT035,2479.972431037882
FDZ55,OUT013,2332.3449212869355
FDI28,OUT035,880.1376838927563
FDS21,OUT045,1107.533915855559
FDT34,OUT013,1522.4278128108785
DRI25,OUT035,521.1224941894561
FDT47,OUT010,7.263205786996878
DRH39,OUT045,1137.587901950731
NCD54,OUT045,2325.143136562063
FDU16,OUT027,2796.146525323943
NCW29,OUT045,2083.6285258876733
FDV25,OUT027,4903.888701989246
FDM56,OUT035,1308.262946484865
FDZ04,OUT027,2480.3241873015854
FDG59,OUT019,0.0
FDI56,OUT045,1368.7567158991606
FDS33,OUT035,936.0659268494337
FDC23,OUT049,3192.8873745451665
FDT11,OUT049,3338.9360630320125
FDG17,OUT045,3901.2801248002916
FDZ44,OUT045,1878.8165854362715
FDJ52,OUT013,2335.0267793356047
DRI23,OUT046,2341.9369804478465
DRE15,OUT010,0.0
NCF07,OUT013,1391.7619313529162
NCR29,OUT049,1253.6181565039083
FDE44,OUT019,0.0
FDT23,OUT035,855.4914643480056
NCG06,OUT017,3820.2399000774285
NCU41,OUT010,1425.0727037448023
FDH46,OUT017,1402.845560514127
FDV31,OUT013,2463.2943331490674
NCT41,OUT027,3926.5623517134936
FDE22,OUT027,3997.204116416301
FDC26,OUT045,1616.8191901128248
DRF51,OUT017,135.0509565325333
NCY53,OUT019,535.9564343981197
FDY21,OUT017,2648.750475275865
FDL27,OUT013,848.747269852825
FDZ34,OUT049,3384.2495401312262
NCF43,OUT010,682.406148108435
FDC21,OUT035,1364.677969732803
FDL26,OUT013,2176.790314614125
FDT25,OUT010,304.9022122907695
NCR30,OUT046,1231.4552895185757
DRL23,OUT019,539.9485508546168
NCR05,OUT049,3463.398492418687
NCE19,OUT018,1231.8610139274379
FDY07,OUT035,388.06316522174257
FDB10,OUT017,3504.781093970608
FDP57,OUT013,1426.8075135462718
FDU48,OUT019,817.2817288139513
FDH48,OUT035,931.598558735011
FDO33,OUT035,1380.2745848219884
NCU29,OUT045,2370.7547850500096
FDW35,OUT046,682.0938346479747
FDH05,OUT010,1985.0790800524783
FDP26,OUT049,2084.0367259059476
DRG27,OUT035,186.38416216755013
FDQ33,OUT046,2297.9393863352916
FDH20,OUT010,64.29034328526768
FDV14,OUT046,1388.471858542688
DRD01,OUT046,867.3419342021912
NCI17,OUT049,1964.117091961365
FDF39,OUT010,2652.161634340354
FDX37,OUT046,1523.6046666633574
NCX17,OUT035,3199.5355564573083
FDN03,OUT013,3786.5645590836566
NCS41,OUT010,1285.8829602767769
FDH34,OUT045,2941.0345044796795
NCX53,OUT018,2735.1890479200747
FDY31,OUT046,2293.897237982616
FDD20,OUT017,1760.557581050538
FDE51,OUT045,693.0759094259593
FDV27,OUT046,1387.9243524068102
FDF16,OUT035,1883.386886080576
FDZ02,OUT049,1930.082334241743
NCK05,OUT045,973.8406836786326
FDM12,OUT027,4415.865428324225
NCA05,OUT018,2838.681899664185
FDX33,OUT045,2457.072982886135
FDM25,OUT049,3236.9270998187003
FDE41,OUT018,1803.1568114038428
FDW14,OUT045,1453.5110601667539
NCD30,OUT046,1517.020251306716
FDB23,OUT010,2126.351871070983
FDF45,OUT046,1014.3712322070887
FDW20,OUT017,1732.1117895200468
FDF47,OUT045,3449.6713004554804
NCR05,OUT019,1908.1852630152284
DRB01,OUT046,2872.6810644975603
FDE36,OUT013,2380.486149030244
FDU56,OUT049,3268.237709439779
FDB23,OUT049,4012.2455167399257
FDN48,OUT049,1775.1076348337697
FDS43,OUT013,2725.474580574575
NCN05,OUT013,2700.6265754979277
NCL53,OUT049,3153.231400804316
FDL56,OUT046,1222.0064200445454
FDH17,OUT018,2039.2078345882865
FDP37,OUT046,1812.2891808750237
FDG09,OUT019,1781.8733169535617
FDA55,OUT045,3536.5915915018622
FDX31,OUT049,4132.054380188603
FDJ41,OUT045,4145.222088456572
DRC24,OUT045,2513.3356500190293
FDQ21,OUT035,1598.668669188352
NCT54,OUT045,1387.4266387575994
FDH08,OUT049,4022.6817169752894
FDY38,OUT018,4023.4019054801965
DRM11,OUT010,2467.056172031177
FDG32,OUT049,3655.7348207090317
NCH18,OUT046,3817.0091082521785
FDI20,OUT035,2942.9681343856937
FDA33,OUT018,2783.351620893098
FDN45,OUT013,3173.200259738962
FDT45,OUT010,0.0
FDR32,OUT035,3175.7680674713156
FDA48,OUT017,3080.4955185232757
FDN23,OUT017,1987.2814838441818
NCR18,OUT035,347.99180799396345
FDD45,OUT046,1347.633437697098
FDI22,OUT018,3624.354505651324
FDT09,OUT013,1973.8336173653634
DRC24,OUT027,3908.610851370837
FDT39,OUT046,2405.2168295007264
FDX28,OUT045,1442.8801364452884
FDA50,OUT018,1880.2166866630805
FDT33,OUT027,4148.656672489831
FDQ60,OUT049,2194.8009741436595
NCM19,OUT018,2210.0937578979874
FDF40,OUT046,3934.1277719394275
NCI30,OUT035,3441.9784747926824
FDK34,OUT049,4127.648503632356
FDA38,OUT027,5224.0733944402655
FDT02,OUT045,639.8650226673403
FDC11,OUT017,988.5892290326028
FDD08,OUT046,624.5676119753875
